CreditScoreRangeLower,StatedMonthlyIncome,LoanOriginalAmount,LoanStatus,log_reg_score,lgbm_score,final_score,decision
-0.38472024203416577,-0.5594512368172332,-0.6966786371981672,1,0.7733916960291048,0.8674615186617608,0.839240571871964,❌ Reject
-0.9866043076463754,-0.24783085234871574,-0.8566801920584937,0,0.7238523205835351,0.6650358393865128,0.6826807837456195,❌ Reject
-1.2875463404524803,-0.5035265070965904,-0.9366809694886568,0,0.6564626916281258,0.5582458611038336,0.5877109102611212,⚠️ Review
1.1199899219963585,-0.10314995958360976,-0.5366770823378408,1,0.9192985132632596,0.906140925668656,0.910088201947037,❌ Reject
-0.6856622748402706,-0.1579061128623287,0.10332913710346456,1,0.774185538601911,0.8463524294991163,0.8247023622299546,❌ Reject
0.21716382357804392,-0.11427925898598659,-0.9366809694886568,0,0.8603299773154806,0.872273337397053,0.8686903293725812,❌ Reject
-0.08377820922806092,0.13999184552172006,1.8633462405670544,1,0.8602040061309715,0.9398813574798301,0.9159781520751724,❌ Reject
-0.08377820922806092,-0.24783085234871574,-0.7766794146283305,1,0.8269039931918684,0.8378813193502458,0.8345881215027325,❌ Reject
0.5181058563841487,0.5089615100845999,2.1833493502877075,1,0.9160806101160347,0.905392324901216,0.9085988104656616,❌ Reject
0.8190478891902536,-0.7486381982040204,-0.6966786371981672,1,0.874346587767907,0.7932453506227688,0.8175757217663102,❌ Reject
2.022816020414673,-0.1918282175764619,-0.9846814359467547,1,0.9515446146284611,0.9654609528153371,0.9612860513592743,❌ Reject
0.21716382357804392,0.5868666061683414,0.26333069196379094,1,0.897333830375489,0.9099361379601435,0.906155445684747,❌ Reject
-0.08377820922806092,0.20847042501845942,-0.8033996742900049,1,0.8541098413631338,0.881370705397352,0.8731924461870864,❌ Reject
2.3237580532207778,0.03040163377911939,-0.29667475004735133,1,0.9643218222542196,0.9850220103155639,0.9788119538971605,❌ Reject
0.5181058563841487,0.1194360293987894,-0.13667319518702498,1,0.8952937222119299,0.7990705905344042,0.8279375300376619,❌ Reject
0.21716382357804392,-0.13653785792429204,0.26333069196379094,1,0.8634520015725882,0.9085253950891785,0.8950033770342013,❌ Reject
-0.38472024203416577,0.08604813105810712,1.0633384662654228,1,0.8277071475339624,0.9165633144280316,0.8899064643598108,❌ Reject
0.21716382357804392,0.1194360293987894,1.0633384662654228,1,0.878992269544802,0.9003274656789062,0.8939269068386749,❌ Reject
-0.08377820922806092,0.09717743046048397,1.0633384662654228,1,0.8549175509754696,0.9232830843535255,0.9027734243401087,❌ Reject
-0.08377820922806092,0.3865392161242477,-0.4566763049076777,1,0.8649863284694207,0.8677709470992806,0.8669355615103226,❌ Reject
-0.08377820922806092,-0.41477034405212715,-0.6966786371981672,0,0.8163121000297441,0.8549088985286536,0.8433298589789806,❌ Reject
0.21716382357804392,0.14169462833709484,-0.4566763049076777,1,0.8751238202383735,0.8677406821904822,0.8699556236048496,❌ Reject
0.21716382357804392,-0.2820534481479151,-0.8566801920584937,1,0.8513686688640412,0.8617803721969061,0.8586568611970467,❌ Reject
-0.08377820922806092,0.3809745663562835,0.6593345402430987,1,0.8685847335743676,0.9226796567531937,0.9064511797995458,❌ Reject
-0.08377820922806092,-0.42423024853746993,-0.6966786371981672,1,0.8156765588527319,0.8549088985286536,0.843139196625877,❌ Reject
1.1199899219963585,0.25298762276151854,-0.8566801920584937,1,0.9297304023960449,0.964485109192022,0.9540586971532288,❌ Reject
1.7218739876085682,-0.192184355069728,0.6633345791146068,1,0.9441556626779265,0.9129455921035848,0.9223086132758873,❌ Reject
-2.4913144716769,-0.08645601041326861,-1.01668174691882,1,0.5086831256102627,0.4584488845165391,0.4735191568446562,⚠️ Review
2.3237580532207778,-0.047503462304622025,0.10332913710346456,1,0.9635291843268837,0.9909360820713149,0.9827140127479855,❌ Reject
-0.6856622748402706,-0.10760167931785014,-0.7766794146283305,1,0.7734802927249596,0.8114870317083507,0.8000850100133333,❌ Reject
0.5181058563841487,0.14169462833709484,1.0633384662654228,1,0.8995415020592185,0.9223201178694339,0.9154865331263693,❌ Reject
-0.38472024203416577,0.5868666061683414,-0.616677859768004,1,0.8510535933532815,0.8715029411870361,0.8653681368369096,❌ Reject
0.21716382357804392,0.2156710816715654,0.15292961911016573,1,0.8806423013083317,0.9095905348432615,0.9009060647827825,❌ Reject
1.1199899219963585,-0.7486493274589501,0.26333069196379094,1,0.8973530923386795,0.6102599240095301,0.6963878745082749,❌ Reject
1.1199899219963585,-0.002563351138063667,-0.29667475004735133,1,0.9230905407538883,0.9106206650973253,0.9143616277942941,❌ Reject
